3 3 7 58 217 78 236 -1 4
3 3 7 100 176 118 195 -1 4
3 3 7 64 171 86 193 -1 4
3 3 7 26 194 54 208 -1 4
3 3 7 20 209 53 239 -1 4
3 3 7 6 167 26 187 -1 4
3 3 7 33 161 58 187 -1 4
3 3 7 62 135 84 150 -1 4
3 3 7 92 143 124 174 -1 4
3 3 7 98 110 113 126 -1 4
3 3 7 63 97 83 124 -1 4
3 3 7 31 116 50 138 -1 4
3 3 7 124 106 141 119 -1 4
3 3 7 37 92 57 113 -1 4
3 3 7 10 139 26 157 -1 4
3 3 7 7 92 26 110 -1 4
26 3 7 153 132 168 151 -1 4
26 3 7 158 166 169 180 -1 4
26 3 7 160 192 176 216 -1 4
26 3 7 152 223 170 245 -1 4
26 3 7 123 80 144 99 -1 4
26 3 7 91 74 116 96 -1 4
26 3 7 53 62 83 88 -1 4
26 3 7 23 55 49 84 -1 4
26 3 7 2 50 17 82 -1 4
26 3 7 144 102 151 108 -1 4
26 3 7 149 114 155 121 -1 4
26 3 7 154 123 162 129 -1 4
26 3 7 134 126 144 136 -1 4
26 3 7 137 139 147 150 -1 4
26 3 7 144 156 152 164 -1 4
26 3 7 135 173 153 192 -1 4
26 3 7 128 197 140 211 -1 4
26 3 7 125 226 144 240 -1 4
26 3 7 92 209 114 235 -1 4
26 3 7 58 217 78 236 -1 4
26 3 7 100 176 118 195 -1 4
26 3 7 64 171 86 193 -1 4
26 3 7 26 194 54 208 -1 4
26 3 7 20 209 53 239 -1 4
26 3 7 6 167 26 187 -1 4
26 3 7 33 161 58 187 -1 4
26 3 7 62 135 84 150 -1 4
26 3 7 92 143 124 174 -1 4
26 3 7 98 110 113 126 -1 4
26 3 7 63 97 83 124 -1 4
26 3 7 31 116 50 138 -1 4
26 3 7 124 106 141 119 -1 4
26 3 7 37 92 57 113 -1 4
26 3 7 10 139 26 157 -1 4
26 3 7 7 92 26 110 -1 4
27 3 7 146 126 154 133 -1 4
27 3 7 159 136 166 143 -1 4
27 3 7 148 109 152 115 -1 4
27 3 7 133 111 141 125 -1 4
27 3 7 128 93 138 106 -1 4
27 3 7 118 141 134 159 -1 4
27 3 7 144 195 150 206 -1 4
27 3 7 106 198 121 216 -1 4
27 3 7 68 198 82 213 -1 4
27 3 7 62 152 80 168 -1 4
27 3 7 65 117 90 140 -1 4
27 3 7 10 118 44 147 -1 4
27 3 7 12 203 40 227 -1 4
27 3 7 75 213 93 235 -1 4
27 3 7 75 70 98 101 -1 4
27 3 7 102 120 118 135 -1 4
27 3 7 146 201 161 219 -1 4
27 3 7 98 165 127 189 -1 4
27 3 7 157 150 169 170 -1 4
27 3 7 13 85 31 106 -1 4
27 3 7 18 162 46 189 -1 4
27 3 7 69 182 94 206 -1 4
32 3 7 171 140 186 150 -1 4
32 3 7 198 138 211 146 -1 4
32 3 7 198 150 204 164 -1 4
32 3 7 205 171 213 186 -1 4
32 3 7 208 194 218 209 -1 4
32 3 7 221 218 231 233 -1 4
32 3 7 202 234 219 245 -1 4
32 3 7 189 211 211 227 -1 4
32 3 7 174 226 187 242 -1 4
32 3 7 174 156 187 167 -1 4
32 3 7 172 173 183 183 -1 4
32 3 7 163 201 180 218 -1 4
32 3 7 185 188 194 209 -1 4
32 3 7 191 170 202 183 -1 4
33 3 7 205 148 214 159 -1 4
33 3 7 204 168 215 180 -1 4
33 3 7 204 191 221 208 -1 4
33 3 7 186 210 198 221 -1 4
33 3 7 192 229 204 238 -1 4
33 3 7 223 229 236 242 -1 4
33 3 7 185 141 199 152 -1 4
33 3 7 187 167 202 182 -1 4
33 3 7 167 192 186 206 -1 4
33 3 7 168 223 183 231 -1 4
33 3 7 169 149 176 173 -1 4
33 3 7 196 206 208 223 -1 4
33 3 7 187 233 211 245 -1 4
33 3 7 205 150 219 175 -1 4
33 3 7 205 189 216 198 -1 4
33 3 7 155 133 163 155 -1 4
33 3 7 148 177 168 187 -1 4
33 3 7 150 209 165 236 -1 4
33 3 7 176 176 198 195 -1 4
30 3 7 206 133 216 140 -1 4
30 3 7 214 119 220 128 -1 4
30 3 7 220 138 225 149 -1 4
30 3 7 224 117 233 124 -1 4
30 3 7 229 129 240 144 -1 4
30 3 7 212 97 235 109 -1 4
30 3 7 229 81 240 87 -1 4
30 3 7 203 79 225 95 -1 4
30 3 7 222 155 235 162 -1 4
30 3 7 214 182 233 200 -1 4
30 3 7 210 209 226 226 -1 4
30 3 7 231 204 240 221 -1 4
30 3 7 224 168 243 191 -1 4
30 3 7 231 102 240 117 -1 4
30 3 7 185 66 196 88 -1 4
30 3 7 203 58 224 75 -1 4
30 3 7 231 50 240 69 -1 4
31 3 7 192 136 206 151 -1 4
31 3 7 203 159 219 180 -1 4
31 3 7 215 168 230 190 -1 4
31 3 7 214 202 230 224 -1 4
31 3 7 211 230 229 247 -1 4
31 3 7 216 143 236 164 -1 4
31 3 7 216 114 235 141 -1 4
31 3 7 215 89 238 119 -1 4
31 3 7 226 152 238 164 -1 4
31 3 7 185 52 213 87 -1 4
31 3 7 227 43 242 78 -1 4
31 3 7 217 67 241 96 -1 4
28 3 7 166 62 179 77 -1 4
28 3 7 183 49 193 66 -1 4
28 3 7 199 40 212 57 -1 4
28 3 7 213 24 230 46 -1 4
28 3 7 235 22 243 39 -1 4
28 3 7 210 6 244 20 -1 4
28 3 7 133 86 152 104 -1 4
28 3 7 94 75 117 99 -1 4
28 3 7 63 85 83 103 -1 4
28 3 7 31 66 58 96 -1 4
28 3 7 6 55 26 88 -1 4
28 3 7 150 66 161 84 -1 4
28 3 7 150 37 166 53 -1 4
28 3 7 122 54 140 74 -1 4
28 3 7 93 39 110 56 -1 4
28 3 7 123 26 142 45 -1 4
28 3 7 164 14 186 29 -1 4
28 3 7 170 34 182 40 -1 4
28 3 7 191 12 208 30 -1 4
28 3 7 122 6 142 22 -1 4
28 3 7 146 8 158 29 -1 4
28 3 7 90 4 113 17 -1 2
28 3 7 63 54 84 73 -1 2
28 3 7 64 19 84 38 -1 2
28 3 7 92 23 124 49 -1 2
28 3 7 29 30 53 43 -1 2
28 3 7 6 7 22 16 -1 2
28 3 7 5 20 27 36 -1 2
28 3 7 7 47 36 63 -1 2
28 3 7 30 4 52 22 -1 2
29 3 7 124 80 145 95 -1 2
29 3 7 145 68 157 78 -1 2
29 3 7 156 47 168 60 -1 2
29 3 7 174 57 184 74 -1 2
29 3 7 189 41 202 65 -1 2
29 3 7 204 35 217 45 -1 2
29 3 7 221 51 238 58 -1 2
29 3 7 212 10 227 33 -1 2
29 3 7 176 10 192 24 -1 2
29 3 7 130 17 139 29 -1 2
29 3 7 65 5 88 30 -1 2
29 3 7 54 47 75 69 -1 2
29 3 7 87 61 111 92 -1 2
29 3 7 5 6 26 37 -1 2
29 3 7 22 49 60 82 -1 2
29 3 7 45 10 73 48 -1 2
29 3 7 67 69 94 107 -1 2
29 3 7 81 45 124 90 -1 2
29 3 7 147 23 179 53 -1 4
end

0
//=========================================================================================
//================================= [LOST_TOWER = 4] NPC ==================================
//=========================================================================================
//Nº Map Rad X	Y Pos  Comment
253	 04  00 200 077  3 // Potion Girl
605  04  03 202 075 -1 // Blue mine area (small)
605  04  03 206 080 -1 // Blue mine area (small)
605  04  03 211 080 -1 // Blue mine area (small)
606  04  03 212 076 -1 // Purple ore area (middle)
606  04  03 208 072 -1 // Purple ore area (middle)
607  04  03 207 076 -1 // Gold Mining Area (Large)
end

1
//=========================================================================================
//================================= [LOST_TOWER = 4] Monster ==============================
//=========================================================================================
//Nº	Map		Rad		X	Y	X	Y	Dir		Quan	Comment
//Temporada 16
//690	4	50	2 	2 	28 	31	-1	1
//647	4	5	2	2	62	62	-1	2
//648	4	5	2	2	62	62	-1	2
//649	4	5	2	2	62	62	-1	2
//650	4	5	2	2	62	62	-1	2

36 4 7 187 84 197 93 -1 2
36 4 7 199 85 207 92 -1 2
36 4 7 210 85 221 93 -1 2
36 4 7 207 94 213 106 -1 2
36 4 7 206 107 213 118 -1 2
36 4 7 214 115 225 121 -1 2
36 4 7 226 115 237 121 -1 2
36 4 7 233 98 237 113 -1 2
36 4 7 233 80 237 95 -1 2
36 4 7 233 63 237 77 -1 2
36 4 7 233 49 237 60 -1 2
36 4 7 233 36 236 46 -1 2
36 4 7 232 17 237 34 -1 2
36 4 7 215 14 229 17 -1 2
36 4 7 198 13 212 17 -1 2
36 4 7 203 5 218 10 -1 2
36 4 7 225 5 238 10 -1 2
36 4 7 240 5 246 19 -1 2
36 4 7 240 23 246 35 -1 2
36 4 7 240 39 246 50 -1 2
36 4 7 240 54 246 66 -1 2
36 4 7 240 70 247 83 -1 2
36 4 7 240 89 246 99 -1 2
36 4 7 241 104 247 117 -1 2
36 4 7 240 120 246 129 -1 2
36 4 7 228 124 236 130 -1 2
36 4 7 213 125 223 130 -1 2
36 4 7 202 124 210 130 -1 2
36 4 7 205 133 214 138 -1 2
36 4 7 218 133 227 138 -1 2
36 4 7 230 133 238 138 -1 2
36 4 7 240 133 248 138 -1 2
36 4 7 188 129 196 137 -1 2
36 4 7 196 127 203 138 -1 2
36 4 7 187 119 201 127 -1 2
36 4 7 187 94 193 101 -1 2
36 4 7 197 95 203 103 -1 2
36 4 7 187 105 195 110 -1 2
36 4 7 196 105 201 115 -1 2
36 4 7 187 111 193 119 -1 2
36 4 7 172 125 183 128 -1 2
36 4 7 161 114 166 128 -1 2
36 4 7 162 78 166 92 -1 2
36 4 7 162 96 166 112 -1 2
36 4 7 162 52 166 75 -1 2
36 4 7 162 32 166 51 -1 2
36 4 7 162 2 166 14 -1 2
36 4 7 162 17 165 30 -1 2
36 4 7 216 94 221 108 -1 2
36 4 7 224 88 230 108 -1 2
36 4 7 216 108 229 112 -1 2
36 4 7 212 20 224 27 -1 2
36 4 7 224 20 230 37 -1 2
36 4 7 224 42 231 57 -1 2
36 4 7 224 60 229 70 -1 2
36 4 7 224 73 229 86 -1 2
36 4 7 217 66 220 85 -1 2
36 4 7 215 29 221 47 -1 2
36 4 7 215 49 221 64 -1 2
39 4 7 186 12 194 24 -1 2
39 4 7 187 27 195 36 -1 2
39 4 7 187 40 194 49 -1 2
39 4 7 187 53 193 63 -1 2
39 4 7 196 58 202 67 -1 2
39 4 7 203 56 212 67 -1 2
39 4 7 204 42 212 53 -1 2
39 4 7 202 22 211 35 -1 2
39 4 7 193 34 200 42 -1 2
39 4 7 195 46 201 55 -1 2
39 4 7 190 21 201 31 -1 2
37 4 7 232 234 237 241 -1 2
37 4 7 238 234 244 238 -1 2
37 4 7 245 234 247 250 -1 2
37 4 7 232 246 243 250 -1 2
37 4 7 224 242 230 250 -1 2
37 4 7 216 242 221 250 -1 2
37 4 7 209 242 214 250 -1 2
37 4 7 203 243 207 249 -1 2
37 4 7 190 247 199 250 -1 2
37 4 7 179 244 187 250 -1 2
37 4 7 169 243 175 250 -1 2
37 4 7 162 241 167 250 -1 2
37 4 7 162 225 167 238 -1 2
37 4 7 163 209 167 223 -1 2
37 4 7 166 203 173 212 -1 2
37 4 7 163 193 170 201 -1 2
37 4 7 161 181 167 190 -1 2
37 4 7 163 169 167 179 -1 2
37 4 7 170 170 176 190 -1 2
37 4 7 174 165 180 190 -1 2
37 4 7 180 164 198 167 -1 2
37 4 7 189 234 194 245 -1 2
37 4 7 195 231 206 239 -1 2
37 4 7 208 234 218 238 -1 2
37 4 7 220 234 229 240 -1 2
37 4 7 224 226 231 231 -1 2
37 4 7 231 206 241 213 -1 2
37 4 7 231 216 241 221 -1 2
37 4 7 231 223 240 230 -1 2
37 4 7 240 225 248 231 -1 2
37 4 7 243 211 248 223 -1 2
37 4 7 241 198 247 208 -1 2
37 4 7 242 184 246 195 -1 2
37 4 7 242 176 248 181 -1 2
37 4 7 235 164 247 173 -1 2
37 4 7 221 164 230 169 -1 2
37 4 7 200 163 212 171 -1 2
37 4 7 212 164 219 171 -1 2
37 4 7 170 215 178 220 -1 2
37 4 7 170 224 175 230 -1 2
37 4 7 170 231 176 240 -1 2
37 4 7 178 231 187 240 -1 2
37 4 7 178 222 186 228 -1 2
37 4 7 177 211 187 220 -1 2
37 4 7 177 200 185 208 -1 2
37 4 7 186 199 197 207 -1 2
37 4 7 189 209 197 217 -1 2
37 4 7 196 220 205 227 -1 2
37 4 7 208 222 218 230 -1 2
37 4 7 212 211 222 221 -1 2
37 4 7 200 208 210 219 -1 2
37 4 7 198 198 210 205 -1 2
37 4 7 212 198 222 210 -1 2
37 4 7 224 205 230 215 -1 2
37 4 7 224 216 228 222 -1 2
37 4 7 219 194 229 203 -1 2
37 4 7 231 195 240 202 -1 2
37 4 7 230 184 240 193 -1 2
37 4 7 229 172 240 182 -1 2
37 4 7 216 184 228 194 -1 2
37 4 7 218 171 228 184 -1 2
37 4 7 206 188 214 195 -1 2
37 4 7 206 172 215 181 -1 2
37 4 7 183 171 190 180 -1 2
37 4 7 183 182 191 193 -1 2
37 4 7 194 185 201 194 -1 2
37 4 7 191 170 198 177 -1 2
37 4 7 194 178 204 187 -1 2
39 4 7 179 200 187 208 -1 2
39 4 7 173 216 181 224 -1 2
39 4 7 170 229 179 238 -1 2
39 4 7 181 226 187 237 -1 2
39 4 7 187 209 196 218 -1 2
39 4 7 196 220 205 231 -1 2
39 4 7 209 219 218 229 -1 2
39 4 7 196 198 205 207 -1 2
39 4 7 206 204 216 216 -1 2
39 4 7 207 189 213 199 -1 2
39 4 7 219 196 226 203 -1 2
39 4 7 208 171 218 184 -1 2
39 4 7 225 173 236 186 -1 2
39 4 7 229 194 236 203 -1 2
39 4 7 234 209 239 221 -1 2
39 4 7 185 170 195 182 -1 2
39 4 7 180 181 195 195 -1 2
39 4 7 196 176 201 189 -1 2
39 4 7 164 200 173 210 -1 2
39 4 7 197 210 202 216 -1 2
34 4 7 84 169 88 179 -1 2
34 4 7 89 169 95 177 -1 2
34 4 7 94 165 100 170 -1 2
34 4 7 96 174 100 178 -1 2
34 4 7 104 174 109 179 -1 2
34 4 7 102 166 109 170 -1 2
34 4 7 80 179 86 187 -1 2
34 4 7 86 186 90 195 -1 2
34 4 7 80 195 87 205 -1 2
34 4 7 83 207 90 213 -1 2
34 4 7 81 217 86 224 -1 2
34 4 7 85 224 90 232 -1 2
34 4 7 81 235 87 242 -1 2
34 4 7 83 244 90 250 -1 2
34 4 7 91 241 96 248 -1 2
34 4 7 98 242 104 249 -1 2
34 4 7 104 240 110 249 -1 2
34 4 7 109 231 117 238 -1 2
34 4 7 121 242 126 248 -1 2
34 4 7 125 239 131 249 -1 2
34 4 7 128 225 134 234 -1 2
34 4 7 128 214 133 223 -1 2
34 4 7 129 202 133 211 -1 2
34 4 7 131 189 135 200 -1 2
34 4 7 120 201 124 212 -1 2
34 4 7 120 186 125 197 -1 2
34 4 7 121 174 129 182 -1 2
34 4 7 112 164 119 171 -1 2
34 4 7 121 165 127 169 -1 2
34 4 7 129 164 133 172 -1 2
34 4 7 132 174 135 187 -1 2
34 4 7 112 171 117 180 -1 2
34 4 7 108 181 116 189 -1 2
34 4 7 108 194 116 203 -1 2
34 4 7 108 205 117 211 -1 2
34 4 7 108 216 117 222 -1 2
34 4 7 117 217 124 225 -1 2
34 4 7 116 228 123 237 -1 2
34 4 7 109 222 115 228 -1 2
34 4 7 94 228 100 236 -1 2
34 4 7 100 216 105 227 -1 2
34 4 7 94 201 102 212 -1 2
34 4 7 93 181 101 192 -1 2
34 4 7 96 189 105 202 -1 2
41 4 7 80 174 88 182 -1 2
41 4 7 92 165 99 172 -1 2
41 4 7 102 172 109 178 -1 2
41 4 7 101 165 108 171 -1 2
41 4 7 82 190 90 201 -1 2
41 4 7 81 210 90 218 -1 2
41 4 7 80 224 91 233 -1 2
41 4 7 82 237 90 248 -1 2
41 4 7 94 238 100 247 -1 2
41 4 7 95 221 105 236 -1 2
41 4 7 95 207 104 218 -1 2
41 4 7 94 192 105 205 -1 2
41 4 7 96 182 104 189 -1 2
41 4 7 105 240 112 249 -1 2
41 4 7 109 227 116 236 -1 2
41 4 7 118 226 123 237 -1 2
41 4 7 123 240 130 249 -1 2
41 4 7 129 226 134 236 -1 2
41 4 7 129 216 135 226 -1 2
41 4 7 128 199 134 214 -1 2
41 4 7 120 201 125 213 -1 2
41 4 7 121 186 126 195 -1 2
41 4 7 120 174 129 186 -1 2
41 4 7 131 180 135 192 -1 2
41 4 7 127 165 133 172 -1 2
41 4 7 116 165 123 171 -1 2
41 4 7 112 177 116 190 -1 2
41 4 7 109 198 117 214 -1 2
41 4 7 114 239 117 250 -1 2
34 4 7 87 85 91 93 -1 2
34 4 7 80 91 88 99 -1 2
34 4 7 80 103 88 113 -1 2
34 4 7 80 116 86 124 -1 2
34 4 7 79 126 86 136 -1 2
34 4 7 87 129 93 139 -1 2
34 4 7 94 129 100 139 -1 2
34 4 7 102 129 108 138 -1 2
34 4 7 110 130 114 139 -1 2
34 4 7 116 130 120 139 -1 2
34 4 7 122 130 126 139 -1 2
34 4 7 127 129 131 141 -1 2
34 4 7 130 119 135 128 -1 2
34 4 7 129 103 133 112 -1 2
34 4 7 129 90 135 101 -1 2
34 4 7 118 85 127 90 -1 2
34 4 7 105 85 117 90 -1 2
34 4 7 92 85 102 91 -1 2
34 4 7 90 99 97 108 -1 2
34 4 7 89 110 96 119 -1 2
34 4 7 98 109 106 119 -1 2
34 4 7 98 99 107 108 -1 2
34 4 7 107 110 115 119 -1 2
34 4 7 106 100 116 108 -1 2
34 4 7 114 109 122 120 -1 2
34 4 7 121 109 128 118 -1 2
34 4 7 118 99 126 107 -1 2
41 4 7 80 92 91 102 -1 2
41 4 7 80 105 90 117 -1 2
41 4 7 81 122 90 132 -1 2
41 4 7 90 129 100 138 -1 2
41 4 7 99 128 108 138 -1 2
41 4 7 110 130 117 139 -1 2
41 4 7 121 130 129 141 -1 2
41 4 7 89 110 100 120 -1 2
41 4 7 89 98 98 108 -1 2
41 4 7 99 109 110 119 -1 2
41 4 7 114 111 123 119 -1 2
41 4 7 124 110 132 120 -1 2
41 4 7 109 101 118 109 -1 2
41 4 7 122 101 132 110 -1 2
41 4 7 127 85 132 92 -1 2
41 4 7 111 85 119 93 -1 2
41 4 7 95 86 103 93 -1 2
40 4 7 123 46 133 53 -1 2
40 4 7 124 36 132 42 -1 2
40 4 7 126 25 133 32 -1 2
40 4 7 124 14 134 23 -1 2
40 4 7 122 5 134 11 -1 2
40 4 7 115 24 124 30 -1 2
40 4 7 114 54 127 60 -1 2
40 4 7 101 53 109 59 -1 2
40 4 7 88 53 96 59 -1 2
40 4 7 80 50 86 60 -1 2
40 4 7 80 33 87 46 -1 2
40 4 7 80 19 86 31 -1 2
40 4 7 80 5 86 16 -1 2
40 4 7 88 5 95 12 -1 2
40 4 7 98 6 104 10 -1 2
40 4 7 106 4 113 11 -1 2
40 4 7 109 13 113 22 -1 2
40 4 7 103 22 114 31 -1 2
40 4 7 89 22 98 33 -1 2
40 4 7 96 33 100 44 -1 2
40 4 7 96 46 99 55 -1 2
40 4 7 87 40 93 44 -1 2
40 4 7 106 39 112 46 -1 2
40 4 7 109 49 115 59 -1 2
40 4 7 113 4 121 11 -1 2
40 4 7 124 30 132 37 -1 2
40 4 7 127 43 133 52 -1 2
40 4 7 96 11 103 26 -1 2

40 4 7 6 85 13 88 -1 2
40 4 7 14 85 19 88 -1 2
40 4 7 21 84 28 88 -1 2
40 4 7 29 85 36 88 -1 2
40 4 7 37 85 44 88 -1 2
40 4 7 46 85 49 89 -1 2
40 4 7 53 85 57 91 -1 2
40 4 7 49 90 52 94 -1 2
40 4 7 53 92 57 98 -1 2
40 4 7 45 95 51 100 -1 2
40 4 7 38 95 44 100 -1 2
40 4 7 30 95 36 100 -1 2
40 4 7 30 101 36 107 -1 2
40 4 7 30 108 36 112 -1 2
40 4 7 23 95 28 99 -1 2
40 4 7 21 100 29 106 -1 2
40 4 7 22 107 28 112 -1 2
40 4 7 13 95 20 102 -1 2
40 4 7 13 103 19 111 -1 2
40 4 7 3 96 11 102 -1 2
40 4 7 3 106 8 111 -1 2
40 4 7 9 103 12 111 -1 2
40 4 7 37 107 42 112 -1 2
40 4 7 43 106 47 112 -1 2
40 4 7 48 107 53 113 -1 2
40 4 7 53 108 57 116 -1 2
40 4 7 51 118 56 124 -1 2
40 4 7 41 119 47 124 -1 2
40 4 7 32 119 38 124 -1 2
40 4 7 22 119 30 128 -1 2
40 4 7 30 125 36 133 -1 2
40 4 7 22 130 29 140 -1 2
40 4 7 30 133 37 140 -1 2
40 4 7 39 131 45 140 -1 2
40 4 7 47 131 54 138 -1 2
40 4 7 2 119 11 123 -1 2
40 4 7 13 119 20 123 -1 2
40 4 7 10 126 17 133 -1 2
40 4 7 1 124 6 135 -1 2
40 4 7 7 137 21 140 -1 2
40 4 7 38 165 49 177 -1 2
40 4 7 49 172 58 184 -1 2
40 4 7 48 186 58 201 -1 2
40 4 7 49 202 57 215 -1 2
40 4 7 48 215 58 231 -1 2
40 4 7 49 232 57 246 -1 2
40 4 7 39 239 49 249 -1 2
40 4 7 22 239 37 248 -1 2
40 4 7 7 239 20 248 -1 2
40 4 7 15 224 27 235 -1 2
40 4 7 33 224 38 236 -1 2
40 4 7 32 205 44 221 -1 2
40 4 7 32 190 39 200 -1 2
40 4 7 29 176 41 187 -1 2
40 4 7 18 166 30 176 -1 2
40 4 7 6 170 19 187 -1 2
40 4 7 13 190 24 202 -1 2
40 4 7 15 207 23 216 -1 2
40 4 7 6 219 12 231 -1 2
40 4 7 2 232 12 244 -1 2
40 4 7 3 191 11 202 -1 2
35 4 7 6 85 13 88 -1 2
35 4 7 15 85 21 88 -1 2
35 4 7 22 84 30 88 -1 2
35 4 7 32 85 40 88 -1 2
35 4 7 40 85 48 88 -1 2
35 4 7 49 85 56 91 -1 2
35 4 7 47 95 55 100 -1 2
35 4 7 52 89 56 95 -1 2
35 4 7 37 95 45 100 -1 2
35 4 7 28 96 35 102 -1 2
35 4 7 28 104 33 110 -1 2
35 4 7 19 105 26 112 -1 2
35 4 7 9 105 17 111 -1 2
35 4 7 2 102 7 111 -1 2
35 4 7 2 95 9 101 -1 2
35 4 7 10 95 16 102 -1 2
35 4 7 17 95 26 103 -1 2
35 4 7 36 108 44 112 -1 2
35 4 7 45 107 52 112 -1 2
35 4 7 52 107 57 115 -1 2
35 4 7 50 117 55 123 -1 2
35 4 7 41 119 48 124 -1 2
35 4 7 31 118 38 124 -1 2
35 4 7 28 126 34 132 -1 2
35 4 7 26 133 35 140 -1 2
35 4 7 37 132 43 139 -1 2
35 4 7 46 131 52 138 -1 2
35 4 7 22 119 27 125 -1 2
35 4 7 9 126 16 133 -1 2
35 4 7 7 136 16 140 -1 2
35 4 7 17 137 25 139 -1 2
35 4 7 22 125 26 133 -1 2
35 4 7 1 118 11 123 -1 2
35 4 7 2 124 6 134 -1 2
35 4 7 11 119 20 123 -1 2
35 4 7 52 132 57 140 -1 2
35 4 7 50 170 57 179 -1 2
35 4 7 48 181 54 191 -1 2
35 4 7 50 195 57 204 -1 2
35 4 7 49 207 56 215 -1 2
35 4 7 50 216 58 226 -1 2
35 4 7 49 227 57 235 -1 2
35 4 7 50 237 57 244 -1 2
35 4 7 40 240 48 249 -1 2
35 4 7 28 240 38 249 -1 2
35 4 7 16 240 27 247 -1 2
35 4 7 5 239 13 248 -1 2
35 4 7 10 223 19 235 -1 2
35 4 7 27 223 37 237 -1 2
35 4 7 40 223 47 233 -1 2
35 4 7 39 205 48 218 -1 2
35 4 7 25 206 36 219 -1 2
35 4 7 25 190 36 202 -1 2
35 4 7 39 189 48 201 -1 2
35 4 7 38 167 47 176 -1 2
35 4 7 24 166 33 175 -1 2
35 4 7 11 166 20 175 -1 2
35 4 7 2 174 9 183 -1 2
35 4 7 3 187 11 197 -1 2
35 4 7 1 199 12 208 -1 2
35 4 7 2 222 8 235 -1 2
35 4 7 12 206 22 219 -1 2
35 4 7 11 182 22 197 -1 2
35 4 7 24 176 36 186 -1 2
35 4 7 37 176 47 187 -1 2
38 4 7 33 167 42 175 -1 2
38 4 7 31 182 40 194 -1 2
38 4 7 48 176 56 194 -1 2
38 4 7 49 200 57 216 -1 2
38 4 7 34 243 49 250 -1 2
38 4 7 20 241 28 246 -1 2
38 4 7 2 236 12 248 -1 2
38 4 7 3 214 13 230 -1 2
38 4 7 20 220 27 236 -1 2
38 4 7 33 214 42 232 -1 2
38 4 7 15 193 25 208 -1 2
38 4 7 15 169 23 183 -1 2
38 4 7 1 181 10 198 -1 2
end

0
//=========================================================================================
//================================= [ATLANS = 7] NPC ======================================
//=========================================================================================
//Nº Map Rad X	Y Pos  Comment
253		07		00	023		025		01		// Potion Girl Amy
end

1
//=========================================================================================
//================================= [ATLANS = 7] Monster ==================================
//=========================================================================================
//Nº	Map		Rad		X	Y	X	Y	Dir		Quan	Comment

45 7 3 47 20	47 20	-1	10
46 7 3 76 19	76 19	-1	10
47 7 3 66 54	66 54	-1	10
48 7 3 25 50	25 50	-1	10
49	7 3 22 85	22 85	-1	10
50 7 3 24 123	24 123	-1	10
51 7 3 68 86	68 86	-1	10
52 7 3 107 47	107 47	-1	10
45 7 3 127 14	127 14	-1	10
46 7 3 173 19	173 19	-1	10
47 7 3 233 18	233 18	-1	10
48 7 3 231 71	231 71	-1	10
49 7 3 211 58	211 58	-1	10
50 7 3 174 59	174 59	-1	10
51 7 3 126 88	126 88	-1	10
52 7 3 83 116	83 116	-1	10
45 7 3 224 128	224 128	-1	10
46 7 3 222 192	222 192	-1	10
47 7 3 183 99	183 99	-1	10
48 7 3 140 130	140 130	-1	10
49 7 3 96 154	96 154	-1	10
50 7 3 63 149	63 149	-1	10
51 7 3 27 166	27 166	-1	10
52 7 3 121 183	121 183	-1	10
45 7 3 174 148	174 148	-1	10
46 7 3 163 196	163 196	-1	10
47 7 3 72 214	72 214	-1	10

//80	7	5	27	229	34	232	-1	1
//81	7	30	60	18	231	208	-1	5

end

0
//=========================================================================================
//================================= [TARKAN = 8] NPC ======================================
//=========================================================================================
//Nº Map Rad X	Y Pos  Comment
253  08  00	197 59  02 // Potion Girl Amy
605  08  05 188 054 -1 // Blue mine area (small)
605  08  05 198 064 -1 // Blue mine area (small)
605  08  05 206 072 -1 // Blue mine area (small)
605  08  05 206 055 -1 // Blue mine area (small)
605  08  05 186 060 -1 // Blue mine area (small)
606  08  05 164 058 -1 // Purple ore area (middle)
606  08  05 197 057 -1 // Purple ore area (middle)
606  08  05 192 073 -1 // Purple ore area (middle)
606  08  05 203 065 -1 // Purple mine area (middle)
607  08  05 205 059 -1 // Gold Mining Area (Large)
607  08  05 201 070 -1 // Gold Mining Area (Large)
607  08  05 199 056 -1 // Gold Mining Area (Large)
451	 08	 00	192	073	02	// Blossoms Tree
450	 08	 00	193	072	02	// Cherry Blossom NPC
end

1
//=========================================================================================
//================================= [TARKAN = 8] Monster ==================================
//=========================================================================================
//Nº	Map	Rad	X	Y	X	Y	Dir	Quan	Comment
//57 58 59 60 61 62 63

57	8	5	194	111	194	111	-1	8
58	8	5	171	129	171	129	-1	8
59	8	5	161	114	161	114	-1	8
60	8	5	144	98	144	98	-1	8
61	8	5	135	71	135	71	-1	8
62	8	5	141	40	141	40	-1	8
63	8	5	116	37	116	37	-1	8
57	8	5	99	60	99	60	-1	8
58	8	5	78	85	78	85	-1	8
59	8	5	36	87	36	87	-1	8
60	8	5	34	140	34	140	-1	8
61	8	5	65	128	65	128	-1	8
62	8	5	77	154	77	154	-1	8
63	8	5	102	130	102	130	-1	8
57	8	5	111	160	111	160	-1	8
58	8	5	120	188	120	188	-1	8
59	8	5	89	198	89	198	-1	8
60	8	5	42	212	42	212	-1	8

//82	8	30	7	200	50	248	-1	1

end

1
//=========================================================================================
//================================= [Icarus = 10] Monster =================================
//=========================================================================================
