//Idx	Flag	Map		X		Y		TX		TY		Target	Dir		MinLvl	MaxLvl	MinRst	MaxRst	AccountLevel
550		2		118		123		123		124		124		0		0		0		*		*		*		1
551		1		118		121		118		122		120		552		0		0		*		*		*		1		//		3rd		floor		of		renewal		dungeon->		2nd		floor		of		renewal		dungeon
552		2		117		131		127		132		128		0		0		0		*		*		*		1
553		1		118		135		130		136		131		554		0		0		*		*		*		1		//		3rd		floor		of		Renewal		Dungeon->		4th		floor		of		Renewal		Dungeon
554		2		119		125		119		126		120		0		0		0		*		*		*		1
555		1		119		122		117		123		119		556		0		0		*		*		*		1		//		Renewal		Dungeon		4F->		Renewal		Dungeon		3F
556		2		118		135		127		136		128		0		0		0		*		*		*		1
557		1		119		136		131		137		132		558		0		0		*		*		*		1		//		Renewal		Dungeon		4F->		Renewal		Dungeon		5F
558		2		120		126		119		127		120		0		0		0		*		*		*		1
559		1		120		121		118		122		120		560		0		0		*		*		*		1		//		5th		floor		of		Renewal		Dungeon->		4th		floor		of		Renewal		Dungeon
560		2		119		136		127		137		128		0		0		0		*		*		*		1	
//Idx	Flag	Map		X		Y		TX		TY		Target	Dir		MinLvl	MaxLvl	MinRst	MaxRst	AccountLevel
561		0		116		120		125		121		128		0		0		0		*		*		*		1		//		Renewal		Dungeon		1F
562		0		117		131		128		132		129		0		0		0		*		*		*		1		//		Renewal		Dungeon		2F
563		0		118		123		123		124		124		0		0		0		*		*		*		1		//		3rd		floor		of		the		renewal		dungeon
564		0		119		125		119		126		120		0		0		0		*		*		*		1		//		Renewal		Dungeon		4F
565		0		120		126		119		127		120		0		0		0		*		*		*		1		//		5th		floor		of		the		renewal		dungeon
566		0		0		138		120		139		121		0		0		0		*		*		*		1		//		B-2		//		Lorraine		arrival		coordinates	

567		0		122		128		110		140		125		0		0		0		*		*		*		1		//
568		1		122		126		128		127		129		569		0		0		*		*		*		1		//		Entrance
569		2		122		103		159		104		160		0		0		0		*		*		*		1		//		Swamp of Darkness (Fire)	
570		1		122		107		154		108		155		571		0		0		*		*		*		1		//		Swamp of Darkness (Fire)
571		2		122		128		125		129		126		0		0		0		*		*		*		1		//		Exit (safety zone)	
572		1		122		148		111		148		113		573		0		0		*		*		*		1		//		Water inlet
573		2		122		182		102		183		103		0		0		0		*		*		*		1		//		Dark Swamp (Water)	
574		1		122		177		102		177		104		575		0		0		*		*		*		1		//		Dark Swamp (Water)	
575		2		122		142		112		143		113		0		0		0		*		*		*		1		//		Water outlet (safety zone)	
576		1		122		132		102		133		103		577		0		0		*		*		*		1		//		Dark entrance	
577		2		122		132		68		133		69		0		0		0		*		*		*		1		//		Swamp of Darkness (Darkness)	
578		1		122		133		73		135		73		579		0		0		*		*		*		1		//		Swamp of Darkness (Darkness)	
579		2		122		133		107		134		108		0		0		0		*		*		*		1		//		Dark exit (safety zone)
580		1		122		120		113		121		114		581		0		0		*		*		*		1		//		Land entrance
581		2		122		88		104		89		105		0		0		0		*		*		*		1		//		Swamp of Darkness (Land)	
582		1		122		92		105		92		107		583		0		0		*		*		*		1		//		Swamp of Darkness (Land)	
583		2		122		125		114		126		115		0		0		0		*		*		*		1		//		Land exit (safety zone)	
584		1		122		142		128		144		129		585		0		0		*		*		*		1		//		Wind entrance	
585		2		122		160		152		161		153		0		0		0		*		*		*		1		//		Swamp of Darkness (Wind)
586		1		122		158		150		160		151		587		0		0		*		*		*		1		//		Swamp of Darkness (Wind)	
587		2		122		139		125		140		126		0		0		0		*		*		*		1		//		Wind exit (safety zone)	
588		1		122		241		91		242		92		590		0		0		*		*		*		1		//		Boss entrance (water)	
589		1		122		12		158		13		158		590		0		0		*		*		*		1		//		Boss entrance	
590		2		122		192		9		193		11		0		0		0		*		*		*		1		//		Swamp of Darkness (Boszone)

591		0		37		64		161		82		171		0		0		0		*		*		*		1		//Kanturu 3 Random
		
end
